a,b,c,true_class,predicted_class
4.79734,-2.31724,-4.59022,1.0,1.0
2.05063,-0.49013,-3.99247,1.0,1.0
2.07523,-4.68825,3.70197,0.0,0.0
-3.61347,-3.72688,-3.24328,0.0,0.0
4.60266,1.93169,3.01372,1.0,1.0
-1.02365,-1.63687,-2.65516,1.0,1.0
-0.19352,0.51829,1.31775,0.0,0.0
-2.42881,4.48654,-3.30242,0.0,0.0
4.65653,-4.85144,-0.18874,0.0,0.0
-1.66632,-0.50877,0.70665,1.0,1.0
-0.64411,-0.85153,2.32723,0.0,0.0
1.85876,3.33271,-2.50041,1.0,1.0
1.09529,0.85195,-1.30262,1.0,1.0
-0.13942,-1.86218,-3.58156,1.0,1.0
-2.86199,-3.94486,1.8307,1.0,1.0
1.60727,4.50606,2.29678,0.0,0.0
-4.47954,3.84245,3.62675,0.0,0.0
-0.5668,0.85863,4.76078,1.0,1.0
0.32304,4.05322,-4.16961,0.0,0.0
-3.08948,-0.59245,0.84757,0.0,0.0
3.16228,4.88262,-1.11149,1.0,1.0
-4.52584,3.01172,1.04381,0.0,0.0
-3.01457,-0.05172,2.4231,1.0,1.0
2.70412,-0.00382,-1.94785,0.0,0.0
4.73743,1.63363,-0.91762,0.0,0.0
-2.19537,2.31103,-2.57817,0.0,0.0
-3.2829,0.29834,-2.10013,1.0,1.0
1.28905,-3.82061,1.54941,1.0,1.0
-2.16703,-4.99757,-3.73064,0.0,0.0
4.33615,3.67355,-2.66391,0.0,0.0
2.78372,1.08572,4.70905,1.0,1.0
-1.26394,1.81461,-4.36464,0.0,0.0
-1.03753,4.63818,0.38981,0.0,0.0
-2.1212,-3.79729,2.03528,0.0,0.0
1.44856,-1.26061,4.50941,1.0,1.0
-4.77797,-1.96276,4.21069,0.0,0.0
-1.79065,-2.47747,0.3422,0.0,0.0
3.23802,-3.96853,4.43021,1.0,1.0
2.95073,-3.1875,2.12008,0.0,0.0
-1.15041,-0.97705,2.8329,1.0,1.0
4.62785,-3.73344,-0.7937,1.0,1.0
-0.19058,-1.23688,-1.36811,0.0,0.0
-4.47731,1.85539,-0.63786,0.0,0.0
-3.05206,3.16034,3.02561,1.0,1.0
-0.13608,-2.01549,1.38093,0.0,0.0
-2.11848,-2.63992,2.30515,0.0,0.0
-4.59675,-4.05232,-4.93212,1.0,1.0
-3.47057,-4.3101,4.95802,1.0,1.0
-2.1119,-3.50732,-2.59004,0.0,0.0
4.36126,0.2016,-1.35182,0.0,0.0
3.73391,-1.0501,-1.64991,0.0,0.0
-2.92717,-1.22203,-1.83316,1.0,1.0
1.77304,-2.10417,0.772,1.0,1.0
-4.34108,-3.08711,-0.92595,1.0,1.0
4.36949,-1.22748,1.64074,1.0,1.0
-2.44913,-3.72966,-4.41463,1.0,1.0
-1.94587,-3.42339,-3.2599,0.0,0.0
2.60759,-4.84162,0.5781,0.0,0.0
-1.20539,0.0655,0.6283,1.0,1.0
-1.86632,-2.04891,2.33402,0.0,0.0
3.71277,-3.07418,-4.02381,0.0,0.0
3.97796,-1.50105,0.51317,0.0,0.0
-1.40457,-3.74198,0.89332,1.0,1.0
0.25141,-2.97006,-0.48131,0.0,0.0
2.96948,0.90426,-4.03083,0.0,0.0
0.48021,2.02738,2.92703,1.0,1.0
1.29118,-3.47342,2.10173,0.0,0.0
1.77342,-4.75573,-0.88252,1.0,1.0
-1.6705,1.69412,-2.83864,0.0,0.0
0.90872,4.13206,2.97802,1.0,1.0
4.21458,4.78506,-4.8933,0.0,0.0
1.22741,-0.87161,3.59854,1.0,1.0
-2.48185,4.81029,1.13708,1.0,1.0
2.93537,-4.144,-3.16542,1.0,1.0
2.58404,-4.78013,3.16878,1.0,1.0
-4.86051,1.57119,-1.34906,0.0,0.0
1.11495,1.96031,-1.57525,1.0,1.0
-3.92038,-4.30354,0.88936,1.0,1.0
0.20655,2.42201,0.09736,1.0,1.0
-0.77554,-1.01913,-4.73553,1.0,1.0
-1.64443,4.7602,3.73556,0.0,0.0
-1.70622,0.87795,3.47297,1.0,1.0
-0.58726,-4.82042,-4.2549,0.0,0.0
0.10393,4.69439,1.9321,1.0,1.0
-4.29084,-3.10639,2.71323,0.0,0.0
3.4144,1.17695,1.44423,0.0,0.0
-4.71663,3.2853,2.88275,1.0,1.0
-2.40965,2.08677,-2.85145,1.0,1.0
-4.5967,-2.98863,-3.21371,1.0,1.0
-1.62252,-0.81551,0.08539,1.0,1.0
-0.23246,-2.29325,-4.70829,1.0,1.0
1.05102,-1.04255,-2.01328,1.0,1.0
3.66941,2.46743,3.57766,0.0,0.0
-0.05017,-3.69069,1.96221,1.0,1.0
-2.93926,-0.5877,-4.34999,1.0,1.0
3.25308,-3.74059,4.03098,1.0,1.0
3.64231,-0.35417,2.44368,1.0,1.0
1.19445,3.03076,-0.68195,1.0,1.0
2.85808,-0.37543,4.40966,0.0,0.0
-0.13628,-0.37381,2.85072,1.0,0.0
3.21578,0.54489,-3.20202,0.0,0.0
-0.32242,4.68073,2.52986,1.0,1.0
3.11163,-4.67175,-0.32141,0.0,0.0
1.46621,3.30033,-4.50726,1.0,1.0
3.52439,0.48401,-3.02686,1.0,1.0
-1.82745,-2.1807,0.30859,1.0,1.0
-4.48314,-3.41464,3.12693,1.0,1.0
-3.67396,-2.66604,-0.46629,0.0,0.0
0.17121,2.6361,-0.52668,1.0,1.0
2.89865,1.18346,-3.869,1.0,1.0
-3.43669,-0.62966,-1.03111,0.0,0.0
2.43544,0.80737,-1.11867,0.0,0.0
-3.2924,-2.73163,0.75501,0.0,0.0
-0.76561,0.14928,-3.29323,1.0,1.0
1.62906,3.52539,-2.4206,1.0,1.0
-0.08486,4.75527,-1.66758,1.0,1.0
0.95046,-4.09804,1.06015,1.0,1.0
-4.10368,4.59235,2.15663,0.0,0.0
2.8816,2.04104,0.89729,1.0,1.0
-0.50087,3.58373,4.56836,0.0,0.0
-0.00964,4.31535,0.83333,0.0,0.0
0.38384,-0.45517,-2.90712,0.0,0.0
-4.9628,-2.58494,0.09723,0.0,0.0
-1.2004,-0.51515,4.80648,0.0,0.0
-1.49728,-0.47817,-3.66484,0.0,0.0
-4.52042,2.7541,0.70683,0.0,0.0
2.60705,-3.50137,0.71829,0.0,0.0
-2.46358,-2.71938,-4.88474,1.0,1.0
-3.69659,-1.90732,-3.83121,0.0,0.0
4.85858,-1.91367,-3.69676,0.0,0.0
-3.00918,0.87703,-4.35956,0.0,0.0
3.62434,4.615,-2.53253,1.0,1.0
-0.49905,-4.77866,1.4071,1.0,1.0
-0.86074,-2.29942,-2.93163,1.0,1.0
1.54023,-0.83783,-3.20341,1.0,1.0
1.89109,0.65072,3.58672,0.0,0.0
-3.82524,2.85667,1.73517,0.0,0.0
-3.84989,1.94821,-0.58453,0.0,0.0
4.44985,-3.58389,1.42833,1.0,1.0
-1.1802,4.56815,-1.70025,1.0,1.0
4.62186,4.01486,-2.29617,0.0,0.0
3.03542,4.95604,-2.47337,0.0,0.0
-0.63223,0.20181,-2.05069,0.0,0.0
-4.84735,-2.79871,-2.18063,0.0,0.0
-0.564,-3.28898,3.73254,1.0,1.0
2.04911,-4.148,1.50092,1.0,1.0
1.53656,4.56221,-4.96979,1.0,1.0
-2.52068,4.27791,4.32134,0.0,0.0
2.20586,2.65763,-4.08517,0.0,0.0
0.13876,-2.68417,-3.18782,1.0,1.0
3.10303,-3.64962,-0.31348,1.0,1.0
4.38578,-3.14168,4.77993,0.0,0.0
4.94288,0.55617,-3.29857,1.0,1.0
-1.83895,-0.75507,-1.90676,1.0,1.0
-2.19364,4.7223,-3.46635,0.0,0.0
2.33328,-4.9959,0.96183,1.0,1.0
4.15943,-2.12066,-3.14474,0.0,0.0
1.5168,2.12601,1.88031,1.0,1.0
-1.80683,-2.47798,4.55919,0.0,0.0
4.233,-0.42683,3.46194,1.0,1.0
-0.47677,-0.75611,-3.43237,0.0,0.0
-0.73594,0.37417,-4.77496,0.0,0.0
-0.55887,2.81356,1.80046,1.0,1.0
1.35157,4.09555,-4.81968,1.0,1.0
0.57048,2.87349,0.41335,1.0,0.0
-1.76104,-3.63749,3.87563,1.0,1.0
-0.29238,3.78115,0.85852,1.0,1.0
1.74192,3.04261,1.59156,1.0,1.0
-1.01945,0.13633,3.03046,0.0,0.0
-1.2635,-1.11879,-4.0431,0.0,0.0
4.14584,-4.08964,1.48209,0.0,0.0
-0.86806,-0.94381,1.79552,0.0,0.0
-4.32906,0.93706,2.72032,0.0,0.0
3.28213,-3.2947,3.97419,1.0,1.0
1.56146,3.81855,-0.14719,1.0,1.0
0.42033,4.19038,3.9991,1.0,1.0
-0.51839,-2.25587,-1.0683,1.0,1.0
-1.12236,-2.13133,-2.3142,0.0,0.0
3.61063,-4.30138,1.77611,0.0,0.0
-3.2718,-1.55494,-4.38457,1.0,1.0
-2.30026,2.68421,3.85015,1.0,1.0
-2.78473,-0.36452,-0.29676,0.0,0.0
3.73575,2.62799,0.13077,1.0,1.0
1.70747,3.47355,-4.90461,0.0,0.0
-0.9711,4.07243,2.40313,0.0,0.0
0.42841,0.29645,-1.5223,0.0,0.0
0.20521,1.55383,-0.81637,0.0,0.0
2.14153,3.61232,-3.45315,1.0,1.0
-0.48453,-0.9198,1.87465,0.0,0.0
-2.50133,1.40251,3.77489,1.0,1.0
-0.81868,4.11016,4.93164,0.0,0.0
-3.93908,-2.66947,4.5038,1.0,1.0
4.58328,-4.02293,-4.85001,1.0,1.0
-3.389,4.96013,-3.2,1.0,1.0
0.02548,3.48418,-4.79598,0.0,0.0
1.04489,-2.22975,3.62335,1.0,1.0
-2.16539,1.86756,1.7422,1.0,1.0
-2.78506,-4.65201,-0.9075,0.0,0.0
-2.10807,3.08978,3.00364,0.0,0.0
-0.42976,1.06512,1.0426,0.0,1.0
3.27158,-0.74998,-2.24553,0.0,0.0
-2.34965,0.36192,-0.50852,0.0,0.0
-0.59879,-4.08863,2.18604,1.0,1.0
-2.86263,-3.03046,-0.87242,0.0,0.0
-2.72222,0.83858,-1.28537,1.0,1.0
-0.51088,0.37169,-2.96464,1.0,1.0
-3.44248,3.80422,-0.66276,1.0,1.0
-0.87906,-4.64388,-0.02024,0.0,0.0
0.5417,0.58841,2.07031,1.0,0.0
-3.22518,-2.47777,3.1073,0.0,0.0
4.47171,-3.64067,-0.0235,0.0,0.0
-2.85824,-4.39927,-1.74497,0.0,0.0
-3.56312,2.09933,0.33725,1.0,1.0
-3.56166,-4.90758,3.08157,1.0,1.0
-3.23806,1.06217,-1.63078,0.0,0.0
0.85486,-1.84346,-4.1306,0.0,0.0
-2.7705,-3.11941,-0.71981,0.0,0.0
1.58284,-2.36194,-4.8793,1.0,1.0
0.18937,1.05759,4.6287,1.0,1.0
0.89471,-0.28827,0.73402,0.0,0.0
4.27901,3.28378,-1.77021,0.0,0.0
-2.62746,-2.37366,0.04421,1.0,1.0
2.44049,0.03219,-4.32204,0.0,0.0
2.23581,3.0597,-2.10502,0.0,0.0
1.64126,-0.73408,3.89119,1.0,1.0
3.45226,0.25432,1.91506,0.0,0.0
3.8335,-0.04283,-1.86749,1.0,1.0
2.53666,-2.79934,-1.11469,0.0,0.0
3.65727,2.24422,-0.96189,1.0,1.0
-2.85255,-1.44032,-2.15896,1.0,1.0
-3.23911,2.43333,-2.4793,1.0,1.0
-0.45833,-1.14141,4.82077,1.0,1.0
-1.08908,-4.20018,-4.10174,0.0,0.0
0.90754,0.99364,-0.81241,0.0,0.0
-0.68156,-4.46067,0.16547,0.0,0.0
0.04739,-3.50451,-3.96161,0.0,0.0
-3.76428,-3.98972,1.09708,0.0,0.0
-3.03517,-2.4857,-3.26428,1.0,1.0
4.57835,3.54617,-2.69505,0.0,0.0
-1.72434,-2.90107,-0.08124,0.0,0.0
-4.80389,1.71368,0.23158,1.0,1.0
3.98639,-3.35607,3.04109,1.0,1.0
2.91961,-3.72819,-1.01441,0.0,0.0
-3.29847,-2.45279,-2.36754,0.0,0.0
0.56236,-0.88589,4.47733,0.0,0.0
-3.7363,4.73692,-2.69361,0.0,0.0
2.72874,-1.6103,-3.56919,1.0,1.0
3.57889,-1.91139,1.58855,0.0,0.0
0.66444,-0.28244,-0.04181,1.0,1.0
2.32238,-4.12227,1.68181,1.0,1.0
3.95812,-4.42212,-3.59347,1.0,1.0
2.16632,-0.62718,-0.96451,0.0,0.0
-3.63033,0.0677,-3.73455,1.0,1.0
-0.2338,2.63615,-2.41736,1.0,1.0
-0.19214,4.92016,1.8665,1.0,1.0
3.41357,-0.85152,2.67861,1.0,1.0
-4.59491,-3.77089,-2.96929,1.0,1.0
-0.98048,3.45745,-1.53734,1.0,1.0
1.54621,2.09314,0.86182,1.0,1.0
-1.42758,0.77053,-1.57734,1.0,1.0
-4.16126,4.92804,-3.72818,1.0,1.0
-4.27652,3.78531,-1.98165,1.0,1.0
1.50297,-1.70994,-1.08546,1.0,1.0
-2.37887,-1.56956,-0.893,1.0,1.0
2.20416,0.11536,4.43565,0.0,0.0
-4.5812,0.03068,0.84225,1.0,1.0
4.20197,-4.50841,0.735,1.0,1.0
3.5363,-2.58072,3.76292,1.0,1.0
-4.80957,2.32455,4.33113,1.0,1.0
1.57198,-0.60971,-4.55119,0.0,0.0
4.20114,-0.29704,-4.71003,0.0,0.0
1.89821,-0.18163,-3.75655,1.0,1.0
-2.85728,-4.35509,0.74294,1.0,1.0
1.22029,0.05742,3.17102,0.0,0.0
3.61009,1.15624,-4.87244,1.0,1.0
1.9523,-0.82001,0.65557,1.0,1.0
1.49081,-1.49763,4.17099,1.0,1.0
-3.66025,1.71512,-4.9564,1.0,1.0
4.24651,-3.87496,-4.05116,0.0,0.0
-1.66992,-1.26434,-2.857,1.0,1.0
0.85122,-0.57086,-4.65824,1.0,1.0
-1.80348,3.10433,1.89702,1.0,1.0
2.24871,1.98117,-1.89027,1.0,1.0
-4.00336,-2.27533,3.31785,0.0,0.0
4.80471,-0.06153,-4.903,1.0,1.0
-3.59955,-1.77919,0.78585,1.0,1.0
-4.24906,4.43357,-1.34916,1.0,1.0
4.12584,2.80522,2.55437,1.0,1.0
1.0672,1.26784,1.38003,1.0,0.0
1.28721,0.53728,4.86414,1.0,1.0
2.32291,2.76946,3.72463,1.0,1.0
-2.8436,-4.16196,-0.17106,1.0,1.0
0.14081,3.29182,-0.56216,0.0,0.0
0.70853,0.27071,-4.61797,0.0,0.0
1.15215,3.28043,-3.42499,1.0,1.0
0.94332,0.93611,-3.35815,1.0,1.0
-3.76536,4.80052,-1.06281,0.0,0.0
-2.72578,-3.28675,1.67602,1.0,1.0
1.09445,1.43552,-4.11994,1.0,1.0
3.93535,-1.10734,-1.86631,1.0,1.0
-0.37639,-1.09934,3.63577,0.0,0.0
4.29261,-1.96547,3.63936,0.0,0.0
2.81523,4.30808,-2.5425,1.0,1.0
0.76959,-2.25455,3.24094,0.0,0.0
-4.94676,0.64819,-1.60797,1.0,1.0
-1.77316,1.44906,3.51484,1.0,1.0
1.09195,3.53173,-2.35403,1.0,1.0
0.19502,-0.49463,-4.88355,1.0,1.0
0.56812,1.61524,0.91914,0.0,0.0
2.3628,0.7134,-4.3325,0.0,0.0
-3.83554,0.96475,-2.25021,1.0,1.0
-4.20355,-0.70397,0.54323,1.0,1.0
-1.71254,2.20434,1.43771,0.0,0.0
-1.67182,2.54873,1.48695,0.0,0.0
1.37445,0.53428,-4.8861,0.0,0.0
1.96507,-1.23958,4.4261,1.0,1.0
3.17985,0.87694,-2.47818,0.0,0.0
-2.96283,-1.59615,-0.23432,0.0,0.0
-2.03934,0.14929,-3.3463,1.0,1.0
4.77713,-3.92075,4.31944,0.0,0.0
4.13578,0.2536,2.2491,1.0,1.0
-0.63952,1.30035,-1.59424,0.0,0.0
-1.98841,0.7823,-0.0187,1.0,1.0
0.79536,-2.13339,-1.33042,0.0,0.0
-4.16102,-4.47724,-2.46543,0.0,0.0
-4.25753,-3.96225,3.12928,1.0,1.0
-4.61126,1.58943,-2.27442,0.0,0.0
3.71546,-0.15008,-1.94424,1.0,1.0
0.17639,-1.18042,0.64301,0.0,0.0
-3.85467,4.96991,-0.74444,0.0,0.0
-1.51769,2.1021,-1.36101,1.0,1.0
3.33274,-0.45729,2.19558,1.0,1.0
-3.92547,3.46119,2.35718,0.0,0.0
-2.88283,-3.54714,-1.83708,1.0,1.0
4.76071,-2.43168,-0.43873,1.0,1.0
-4.6998,-1.02772,0.7132,0.0,0.0
4.53125,0.16736,3.19107,1.0,1.0
0.47128,-4.59215,-1.84992,0.0,0.0
0.7555,4.50594,3.5913,0.0,0.0
-2.71644,-2.7989,-2.98827,0.0,0.0
4.22499,3.52666,2.74883,1.0,1.0
-1.07265,0.04381,-0.35668,0.0,0.0
-2.46602,0.05028,-4.69503,1.0,1.0
-3.6819,3.8659,2.5168,0.0,0.0
-0.77132,0.1715,-1.30001,0.0,0.0
2.4078,2.84187,2.63285,1.0,1.0
2.22612,-2.95496,-1.6203,1.0,1.0
-0.30155,-1.69207,2.5494,0.0,0.0
-1.70646,-3.61768,-1.0096,0.0,0.0
4.79914,-2.74119,1.12159,1.0,1.0
-0.67027,-4.28975,-0.12123,0.0,0.0
2.02164,0.1322,3.72106,1.0,1.0
-2.11063,-4.13751,4.36566,1.0,1.0
-1.21804,0.76406,2.92003,1.0,1.0
-1.75686,2.16165,-3.64581,1.0,1.0
-2.08706,-3.55289,3.11231,1.0,1.0
-2.77351,2.17404,4.43298,0.0,0.0
0.27772,0.40029,-0.38966,0.0,0.0
-1.7411,-0.24345,1.02808,0.0,0.0
4.85992,4.37765,3.62153,0.0,0.0
3.89131,-0.32151,1.57444,1.0,1.0
3.95067,-1.07049,4.61762,0.0,0.0
-0.84214,1.01083,2.09805,1.0,1.0
4.50592,-2.55384,2.46131,1.0,1.0
0.20816,-2.31443,2.76607,1.0,1.0
0.52222,1.60974,-1.77099,1.0,1.0
-0.18726,1.17354,-0.95089,1.0,1.0
-3.01627,4.6164,0.11468,0.0,0.0
2.3392,-0.88953,-1.44868,1.0,1.0
-0.92836,-0.90803,0.4418,0.0,0.0
0.4347,-0.02846,-3.65214,1.0,1.0
-0.03925,-3.30896,-3.73864,0.0,0.0
4.32646,1.0495,1.5949,0.0,0.0
-0.98206,4.08981,1.3793,0.0,0.0
2.6917,-1.31438,4.60012,1.0,1.0
3.20461,3.53948,-3.27806,1.0,1.0
-2.29037,-2.14373,-2.29091,0.0,0.0
3.55408,-4.68115,-4.239,0.0,0.0
-2.26085,-3.00127,-2.6814,0.0,0.0
2.97943,0.63127,-4.94229,0.0,0.0
-0.70677,-0.92115,-3.86055,1.0,1.0
1.76142,2.02097,2.20893,0.0,0.0
2.28471,-4.99947,4.53921,1.0,1.0
3.14209,4.03982,-4.84357,0.0,0.0
4.33859,3.09789,3.37219,1.0,1.0
-4.06713,2.38778,4.59917,0.0,0.0
1.78547,0.70561,4.4563,1.0,1.0
-0.57063,0.99294,-0.23662,1.0,1.0
4.32846,-4.23915,0.0112,0.0,0.0
1.86952,2.91907,0.83019,0.0,0.0
4.08918,4.41991,-4.35681,0.0,0.0
-0.97629,-4.76541,-1.70583,0.0,0.0
0.36868,4.10795,3.46554,0.0,0.0
-3.725,-4.0697,0.89267,0.0,0.0
0.32118,-2.33622,3.99453,0.0,0.0
4.27366,-0.97389,3.90303,0.0,0.0
-1.16051,2.36817,-0.24058,0.0,0.0
-3.77417,4.27934,-0.45903,0.0,0.0
2.34487,-1.32826,-4.81119,0.0,0.0
-3.9947,-0.03781,1.89964,1.0,1.0
-1.65265,1.95488,1.98636,1.0,1.0
2.03936,-0.07478,4.14886,1.0,1.0
-0.10803,-0.49735,-3.00619,0.0,0.0
-1.92345,-4.57666,1.33535,0.0,0.0
-2.51464,-1.95845,2.70815,0.0,0.0
-1.72779,-2.57804,-3.30942,1.0,1.0
2.74858,-3.70294,-0.46246,1.0,1.0
0.0693,1.8739,1.33283,0.0,0.0
3.10721,-4.55249,-2.03559,1.0,1.0
-2.19866,-3.53983,-2.10822,1.0,1.0
-1.90235,0.21884,1.63704,1.0,1.0
-1.18899,2.1947,-1.63835,0.0,0.0
-2.09716,0.41188,-4.76284,0.0,0.0
-4.20211,-0.8203,4.42913,0.0,0.0
2.21512,-4.11873,3.46318,0.0,0.0
2.32301,1.10947,3.20293,1.0,1.0
-0.9589,-2.78499,0.12023,0.0,0.0
0.48842,0.38326,0.65074,1.0,0.0
4.48705,4.02246,3.75717,0.0,0.0
3.01417,4.43428,-4.01505,0.0,0.0
-2.34877,-0.04944,3.46534,0.0,0.0
0.05166,2.48035,-3.6104,0.0,0.0
-2.47586,2.31776,-3.35266,1.0,1.0
-1.48644,-2.35134,-1.50138,1.0,1.0
2.08324,-1.32153,0.55263,1.0,1.0
-4.00068,3.05018,-1.30111,1.0,1.0
1.48534,2.2539,-2.90339,0.0,0.0
3.84675,1.16224,-0.71275,1.0,1.0
-3.17665,4.42301,2.55068,0.0,0.0
-2.91975,-1.62289,3.09674,1.0,1.0
1.95678,2.65784,-0.58799,1.0,1.0
2.16476,-1.13506,-2.88737,0.0,0.0
1.32677,4.76014,-1.89399,0.0,0.0
-0.3903,1.74001,0.41506,1.0,0.0
3.43428,2.61743,-4.41703,0.0,0.0
4.98421,2.52402,3.63903,0.0,0.0
1.51198,3.56285,-3.87617,0.0,0.0
-1.52262,3.76421,-2.98345,1.0,1.0
-4.21758,2.88119,3.35486,0.0,0.0
-3.37348,3.54346,1.86768,1.0,1.0
0.20083,3.3025,-0.80751,1.0,1.0
-3.06006,-2.15147,0.05164,1.0,1.0
0.31331,3.05581,2.91353,0.0,0.0
0.81367,2.80785,-3.08227,1.0,1.0
-4.49935,3.73634,-4.24446,0.0,0.0
-2.53312,1.95319,-0.90552,1.0,1.0
3.76314,-2.0202,-4.88129,1.0,1.0
-1.99344,0.78075,-1.24062,1.0,1.0
0.34873,3.76598,4.12485,1.0,1.0
-2.34026,-0.3786,0.49144,1.0,1.0
4.49112,4.98617,-2.64593,0.0,0.0
2.2698,-1.21969,-4.91892,1.0,1.0
-4.90747,-0.39434,-0.11665,0.0,0.0
-4.7743,1.86927,-2.05997,0.0,0.0
0.59893,-1.99081,-3.32866,0.0,0.0
-0.92826,-2.67727,0.34801,1.0,1.0
-3.01171,0.08406,-3.42621,0.0,0.0
1.70975,2.53938,-3.89606,1.0,1.0
-0.32198,-4.29128,0.98182,1.0,1.0
-2.35596,0.27624,0.17461,1.0,1.0
4.24354,0.49083,0.82998,1.0,1.0
-0.98347,4.4908,2.77186,0.0,0.0
-2.14595,3.4421,-0.67604,1.0,1.0
3.28667,3.22888,-3.1113,1.0,1.0
2.01141,-2.09357,-2.02507,1.0,1.0
-2.03652,2.25568,-2.70174,0.0,0.0
-4.99094,2.15237,-3.28815,0.0,0.0
-3.95518,-2.62484,-1.20099,1.0,1.0
-0.24094,-4.5543,4.70573,0.0,0.0
2.16063,-1.76806,-1.81303,0.0,0.0
-0.51457,1.26245,-3.53627,0.0,0.0
-3.1107,3.59435,-2.43745,0.0,0.0
-1.19805,3.71272,1.63148,0.0,0.0
-1.58288,1.837,-4.80317,1.0,1.0
2.35643,-0.12984,3.13182,1.0,0.0
4.54638,4.25789,4.09265,0.0,0.0
0.1217,-1.39858,-0.34965,0.0,0.0
1.89896,3.83998,-2.93014,1.0,1.0
4.18193,3.1518,4.78856,0.0,0.0
3.80252,-2.20063,-3.94044,1.0,1.0
-3.87759,-2.08777,1.14184,0.0,0.0
3.0432,3.9925,1.23753,0.0,0.0
-4.94369,-3.13683,-4.00274,1.0,1.0
-1.36676,0.01351,-4.56603,1.0,1.0
-1.51522,-3.2082,1.4707,1.0,1.0
-0.35728,-0.04682,-0.72308,0.0,0.0
4.5602,-2.85265,0.16664,0.0,0.0
2.36017,0.56844,4.29021,1.0,1.0
-1.22032,-0.36324,-4.11478,1.0,1.0
1.08999,-2.11788,-3.39691,0.0,0.0
0.44531,0.3231,-4.24128,1.0,1.0
1.98215,1.23772,-3.10983,1.0,1.0
-0.30565,2.20323,0.29436,1.0,0.0
-1.04511,-1.77662,1.10394,0.0,0.0
4.39109,1.71745,-4.25254,1.0,1.0
-0.39315,3.90824,-4.05538,0.0,0.0
4.88876,4.49069,-4.21726,1.0,1.0
4.33413,-1.36867,3.44709,0.0,0.0
-0.81617,-0.59145,1.34243,1.0,1.0
2.74477,-4.66211,0.93156,0.0,0.0
-3.13267,-1.5405,-1.52031,0.0,0.0
-0.3094,-1.65864,-3.92639,0.0,0.0
-3.54371,-4.66562,-0.29751,0.0,0.0
4.54448,-3.84325,4.46264,0.0,0.0
2.33362,1.37499,1.45278,0.0,0.0
3.26728,-3.9308,0.04754,1.0,1.0
1.97091,0.8682,3.32779,1.0,1.0
-4.27728,1.90701,0.34028,1.0,1.0
-1.20839,-1.59725,1.20833,0.0,0.0
3.90995,-0.03824,3.24723,0.0,0.0
-0.97844,-3.97606,-4.38494,0.0,0.0
-4.48666,-1.1985,-1.62762,1.0,1.0
2.17937,2.42822,-4.49146,0.0,0.0
-2.78877,-2.25738,0.47612,1.0,1.0
-3.55485,-3.66059,4.43789,0.0,0.0
3.04203,-3.19345,-0.93432,1.0,1.0
-1.44378,2.91004,0.10213,0.0,0.0
-3.7215,2.38992,-1.03112,0.0,0.0
-2.37076,-1.24501,-0.02243,1.0,1.0
-1.56884,-2.58094,-1.01498,1.0,1.0
-4.80827,2.72498,-3.29055,1.0,1.0
-4.56095,1.53699,2.73936,0.0,0.0
3.13829,-0.06491,-2.94632,1.0,1.0
2.37228,1.99713,-2.53729,1.0,1.0
4.03408,-3.95629,4.82688,0.0,0.0
3.60248,1.87899,4.3875,0.0,0.0
2.22311,-3.09543,-0.57844,1.0,1.0
-4.28497,-1.10343,2.41603,1.0,1.0
-1.13557,-1.69706,0.95356,1.0,1.0
3.72205,-4.52417,-1.1453,1.0,1.0
-3.41759,1.95354,-3.94275,0.0,0.0
1.64808,-2.13819,-3.01083,1.0,1.0
4.36353,-4.81475,-0.62223,1.0,1.0
-4.78373,-0.16407,0.01047,1.0,1.0
-1.78338,-3.67838,-1.23612,1.0,1.0
1.72263,2.82396,0.30751,1.0,1.0
0.89834,-2.99384,-2.1267,0.0,0.0
-3.38104,-2.50705,-2.75113,0.0,0.0
0.19449,0.62689,4.44947,0.0,0.0
-3.04429,1.41676,3.17259,1.0,1.0
0.60241,-2.44996,-2.3745,0.0,0.0
-4.60747,-1.94556,2.44604,1.0,1.0
-4.52482,-2.80705,2.06232,0.0,0.0
2.82652,-0.44682,1.98074,0.0,0.0
-1.12048,-3.40087,-1.01851,1.0,1.0
0.79968,4.48053,-4.31249,1.0,1.0
0.07394,-1.7108,0.08312,0.0,0.0
-4.76025,-1.86975,3.19868,1.0,1.0
0.53942,-0.49418,-2.14475,0.0,0.0
-2.01957,-1.16899,3.35571,0.0,0.0
4.67213,-0.61345,-1.06647,0.0,0.0
3.46551,-0.73095,0.52018,1.0,1.0
-2.69058,2.43503,0.31988,0.0,0.0
3.09035,2.80733,-2.84995,1.0,1.0
2.15636,3.00054,-1.53893,1.0,1.0
-3.27391,-4.97368,-0.49096,0.0,0.0
-1.47567,0.5491,-3.11959,0.0,0.0
3.59666,-2.42245,-2.7357,0.0,0.0
-0.19286,-0.01149,-2.84915,1.0,1.0
-2.28139,-3.30295,2.1846,1.0,1.0
2.70089,-0.37672,2.14087,1.0,1.0
2.35935,-3.61724,4.66178,0.0,0.0
3.21032,-2.95517,-3.13835,0.0,0.0
-3.74339,-3.61621,2.48162,0.0,0.0
-0.30346,2.82934,2.46255,0.0,0.0
1.04613,1.86367,-4.81644,0.0,0.0
-1.88222,1.37822,-4.90655,1.0,1.0
-4.67023,3.51888,1.84025,1.0,1.0
-2.3463,1.87963,2.92457,1.0,1.0
-1.93206,-4.63963,4.32779,0.0,0.0
